,Version,Notes,LossFunction,Optimizer,LearningRate,SchedulerLR,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,DAISRegularizerScale,LassoForDAIS,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,gpuModel,gpuInfo,TimeForPrune,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForPruneAndRetrain,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,additive_loss,f1_scores_all_0,f1_scores_all_1,f1_scores_all_2,f1_scores_all_3,f1_scores_all_4,f1_scores_all,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_additive_loss,val_f1_scores_all_0,val_f1_scores_all_1,val_f1_scores_all_2,val_f1_scores_all_3,val_f1_scores_all_4,val_f1_scores_all,val_mean_loss,epoch,TimeForRun,macs,parameters,NumberOfZeros,Zeroed_filter_inputs,Zeroed_filter_outputs,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow
39,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[18, 17, 17, 17, 18, 18, 18, 18, 19, 19, 19, 19, 20, 20, 20, 20, 20, 21, 21, 21, 21, 22, 22, 22, 22, 23, 23, 23, 5]","[0.25, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954262.2141309.pt,5,1516,1079577,44:02.0,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",2560.890309,,,,,,,,,,,2575.425308,342.601728,4850688,25970,6492,1.696268923,0.998117577,0.995743363,0,0.997399289,0.999865429,0.999314165,0.982346833,0.999791101,"[0.9973992887850963, 0.9998654286098776, 0.9993141651279346, 0.9823468328141225, 0.9997911008982662]",6.53E-05,1.39163945,0.994769245,0.987049853,0,0.993553753,0.999462654,0.99829497,0.947368421,0.996569468,"[0.9935537533790809, 0.999462654486835, 0.9982949701619779, 0.9473684210526315, 0.9965694682675815]",0.000214362,0,14.98451495,327312,329795,251606,0,1920,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/5","1516/18, 75/17, 76/17, 77/17, 78/18, 79/18, 80/18, 81/18, 82/19, 83/19, 84/19, 85/19, 86/20, 87/20, 88/20, 89/20, 90/20, 91/21, 92/21, 93/21, 94/21, 95/22, 96/22, 97/22, 98/22, 99/23, 100/23, 101/23, 102/5",81574,0
40,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[36, 34, 34, 35, 35, 36, 36, 36, 37, 37, 38, 38, 39, 39, 40, 40, 40, 41, 41, 42, 42, 43, 43, 44, 44, 45, 45, 45, 5]","[0.49, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954482.0195696.pt,5,1516,532409,50:10.2,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",2095.857589,0.013538927,,0.013535255,,0.013529969,,0.013528095,,0.013527401,,2518.556827,-309.399552,4878336,25970,6492,351.3026054,0.507661097,0.278998071,0,0.74558101,0,0.649409348,0,0,"[0.7455810095080084, 0.0, 0.6494093477144325, 0.0, 0.0]",0.013527247,87.33140898,0.50548653,0.275878587,0,0.736388959,0,0.643003974,0,0,"[0.7363889592301849, 0.0, 0.6430039742359874, 0.0, 0.0]",0.013452158,0,7.39624238,219414,220665,0,0,0,"1516/76, 76/78, 78/80, 80/82, 82/84, 84/86, 86/88, 88/90, 90/92, 92/94, 94/96, 96/98, 98/100, 100/102, 102/5","1516/76, 76/78, 78/80, 80/82, 82/84, 84/86, 86/88, 88/90, 90/92, 92/94, 94/96, 96/98, 98/100, 100/102, 102/5",86152,1
41,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[74, 68, 69, 70, 71, 72, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 90, 91, 5]","[0.99, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954482.0195696.pt,5,1516,531947,54:13.7,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",18676.77417,0.000268806,,0.000265956,,0.000256765,,0.00021411,,0.000221661,,19368.15368,9442.38592,20576768,25970,6492,3.46284146,0.995504586,0.990010047,0,0.993776927,0.999461932,0.998262152,0.958549223,1,"[0.9937769267592149, 0.9994619316653215, 0.9982621517720786, 0.9585492227979274, 1.0]",0.00013334,2.86831545,0.993246064,0.985275446,0,0.991043533,0.998387963,0.997232276,0.94143167,0.998281787,"[0.9910435325973755, 0.9983879634605051, 0.9972322759208005, 0.9414316702819957, 0.9982817869415808]",0.000441823,0,10.2130022,289232,291487,0,0,0,"1516/75, 75/69, 69/70, 70/71, 71/72, 72/72, 72/73, 73/74, 74/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/90, 90/91, 91/92, 92/5","1516/75, 75/69, 69/70, 70/71, 71/72, 72/72, 72/73, 73/74, 74/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/90, 90/91, 91/92, 92/5",34012,1
42,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[9, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 5]","[0.12, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954482.0195696.pt,5,1516,1080905,11:47.0,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",2445.155206,,,,,,,,,,,2459.476522,-533.889024,4850688,25970,6492,17.53384725,0.979363283,0.953110553,0,0.979398959,0.977881577,0.991572587,0.819823993,0.996875651,"[0.9793989593288733, 0.977881577139717, 0.9915725870567658, 0.8198239925891616, 0.9968756509060612]",0.000675158,5.506878136,0.973913417,0.938469731,0,0.975691534,0.967955801,0.989963698,0.766423358,0.992314261,"[0.9756915339480302, 0.9679558011049724, 0.9899636984838779, 0.7664233576642335, 0.9923142613151152]",0.000848256,0,14.56722641,327312,329795,290793,0,2217,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/5","1516/9, 75/8, 76/8, 77/8, 78/8, 79/8, 80/8, 81/9, 82/9, 83/9, 84/9, 85/9, 86/9, 87/9, 88/9, 89/9, 90/10, 91/10, 92/10, 93/10, 94/10, 95/10, 96/10, 97/10, 98/10, 99/11, 100/11, 101/11, 102/5",81574,1
43,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[27, 25, 26, 26, 26, 27, 27, 27, 28, 28, 28, 29, 29, 29, 30, 30, 30, 31, 31, 31, 32, 32, 32, 33, 33, 34, 34, 34, 5]","[0.37, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954322.3189435.pt,5,1516,533421,23:28.8,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",2033.993954,0.013586978,,0.013581759,,0.013574972,,0.013572814,,0.013572042,,2446.38472,-4062.666752,4878336,25970,6492,352.4617141,0.30416402,0.166932556,0,0.266125461,0,0.568537317,0,0,"[0.26612546125461256, 0.0, 0.5685373172444614, 0.0, 0.0]",0.01357188,87.61972916,0.306003351,0.167872166,0,0.276564774,0,0.562796057,0,0,"[0.2765647743813683, 0.0, 0.5627960568429139, 0.0, 0.0]",0.013496569,0,7.079586029,219414,220665,0,0,0,"1516/76, 76/78, 78/80, 80/82, 82/84, 84/86, 86/88, 88/90, 90/92, 92/94, 94/96, 96/98, 98/100, 100/102, 102/5","1516/76, 76/78, 78/80, 80/82, 82/84, 84/86, 86/88, 88/90, 90/92, 92/94, 94/96, 96/98, 98/100, 100/102, 102/5",78788,2
44,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[9, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 5]","[0.12, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954322.3189435.pt,5,1516,532766,23:53.7,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",2536.895697,,,,,,,,,,,2551.091593,204.812288,4850688,25970,6492,352.2995574,0.195342417,0.106992356,0,0,0,0.53496178,0,0,"[0.0, 0.0, 0.5349617803852988, 0.0, 0.0]",0.013565636,87.58092368,0.191988197,0.10621111,0,0,0,0.531055549,0,0,"[0.0, 0.0, 0.5310555492702794, 0.0, 0.0]",0.013490592,0,14.79730129,327312,329795,290793,0,2217,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/5","1516/9, 75/8, 76/8, 77/8, 78/8, 79/8, 80/8, 81/9, 82/9, 83/9, 84/9, 85/9, 86/9, 87/9, 88/9, 89/9, 90/10, 91/10, 92/10, 93/10, 94/10, 95/10, 96/10, 97/10, 98/10, 99/11, 100/11, 101/11, 102/5",81574,2
45,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[27, 25, 26, 26, 26, 27, 27, 27, 28, 28, 28, 29, 29, 29, 30, 30, 30, 31, 31, 31, 32, 32, 32, 33, 33, 34, 34, 34, 5]","[0.37, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954262.2141309.pt,5,1516,1080495,25:05.8,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",2042.579832,0.013520149,,0.013515279,,0.013508445,,0.013506094,,0.013505163,,2454.163302,-5036.908544,4878336,25970,6492,350.7241595,0.537284912,0.295310772,0,0.814518117,0,0.662035744,0,0,"[0.8145181168350998, 0.0, 0.6620357442055291, 0.0, 0.0]",0.013504973,87.1867882,0.541929654,0.295625938,0,0.817282163,0,0.660847529,0,0,"[0.8172821626840454, 0.0, 0.6608475292130086, 0.0, 0.0]",0.013429881,0,6.93851757,219414,220665,0,0,0,"1516/76, 76/78, 78/80, 80/82, 82/84, 84/86, 86/88, 88/90, 90/92, 92/94, 94/96, 96/98, 98/100, 100/102, 102/5","1516/76, 76/78, 78/80, 80/82, 82/84, 84/86, 86/88, 88/90, 90/92, 92/94, 94/96, 96/98, 98/100, 100/102, 102/5",78788,0
46,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[9, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 5]","[0.12, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954262.2141309.pt,5,1516,1079577,27:15.0,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",2558.440345,,,,,,,,,,,2573.080463,-2885.312512,4850688,25970,6492,65.0772109,0.905164914,0.766280346,0,0.912589276,0.849506381,0.981822014,0.112094395,0.975389664,"[0.9125892761965675, 0.8495063809294486, 0.9818220138047316, 0.11209439528023599, 0.9753896636587367]",0.002505861,17.52512228,0.896265185,0.740498927,0,0.904380792,0.837967402,0.979436082,0.017316017,0.963394343,"[0.9043807919123842, 0.837967401725791, 0.979436082255671, 0.017316017316017316, 0.9633943427620633]",0.002699495,0,15.05764985,327312,329795,290793,0,2217,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/5","1516/9, 75/8, 76/8, 77/8, 78/8, 79/8, 80/8, 81/9, 82/9, 83/9, 84/9, 85/9, 86/9, 87/9, 88/9, 89/9, 90/10, 91/10, 92/10, 93/10, 94/10, 95/10, 96/10, 97/10, 98/10, 99/11, 100/11, 101/11, 102/5",81574,0
47,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[27, 25, 26, 26, 26, 27, 27, 27, 28, 28, 28, 29, 29, 29, 30, 30, 30, 31, 31, 31, 32, 32, 32, 33, 33, 34, 34, 34, 5]","[0.37, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954482.0195696.pt,5,1516,532409,32:17.3,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",2092.095499,0.013586913,,0.013584482,,0.013581058,,0.013579759,,0.01357938,,2510.79289,-3902.5664,4878336,25970,6492,352.6537539,0.269459703,0.147824873,0,0.187464603,0,0.551659763,0,0,"[0.18746460260524825, 0.0, 0.551659763141007, 0.0, 0.0]",0.013579274,87.66453385,0.273708,0.150387955,0,0.201828154,0,0.55011162,0,0,"[0.20182815356489944, 0.0, 0.5501116202561391, 0.0, 0.0]",0.013503471,0,7.264352798,219414,220665,0,0,0,"1516/76, 76/78, 78/80, 80/82, 82/84, 84/86, 86/88, 88/90, 90/92, 92/94, 94/96, 96/98, 98/100, 100/102, 102/5","1516/76, 76/78, 78/80, 80/82, 82/84, 84/86, 86/88, 88/90, 90/92, 92/94, 94/96, 96/98, 98/100, 100/102, 102/5",78788,1
48,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[18, 17, 17, 17, 18, 18, 18, 18, 19, 19, 19, 19, 20, 20, 20, 20, 20, 21, 21, 21, 21, 22, 22, 22, 22, 23, 23, 23, 5]","[0.25, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954322.3189435.pt,5,1516,533421,55:40.5,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",1507.147213,0.010123286,,0.00962381,,0.00931228,,0.009242441,,0.009217171,,1888.09176,-485.801984,4720128,25970,6492,239.184119,0.551886124,0.3050138,0,0.830106514,0.013859275,0.681103211,0,0,"[0.8301065144471252, 0.013859275053304905, 0.6811032105149752, 0.0, 0.0]",0.009210016,59.67410493,0.554956698,0.304553427,0,0.832477835,0.014893617,0.675395683,0,0,"[0.8324778348110126, 0.014893617021276596, 0.6753956834532374, 0.0, 0.0]",0.009191945,0,7.197986364,191272,192180,0,0,0,"1516/77, 77/80, 80/83, 83/86, 86/89, 89/92, 92/95, 95/98, 98/101, 101/102, 102/5","1516/77, 77/80, 80/83, 83/86, 86/89, 89/92, 92/95, 95/98, 98/101, 101/102, 102/5",77460,2
49,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[18, 17, 17, 17, 18, 18, 18, 18, 19, 19, 19, 19, 20, 20, 20, 20, 20, 21, 21, 21, 21, 22, 22, 22, 22, 23, 23, 23, 5]","[0.25, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954262.2141309.pt,5,1516,1080495,57:25.4,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",1516.225286,0.009386338,,0.008972733,,0.008614531,,0.008527882,,0.008491993,,1895.701618,-197.566464,4720128,25970,6492,220.3622526,0.600598927,0.360561652,0,0.844498158,0.251006711,0.707303392,0,0,"[0.8444981583793738, 0.25100671140939596, 0.7073033917953704, 0.0, 0.0]",0.008485262,54.80496687,0.602651898,0.35735688,0,0.850705508,0.234445446,0.701633448,0,0,"[0.8507055075102412, 0.2344454463480613, 0.701633448224187, 0.0, 0.0]",0.008441923,0,7.00261569,191272,192180,0,0,0,"1516/77, 77/80, 80/83, 83/86, 86/89, 89/92, 92/95, 95/98, 98/101, 101/102, 102/5","1516/77, 77/80, 80/83, 83/86, 86/89, 89/92, 92/95, 95/98, 98/101, 101/102, 102/5",77460,0
50,v0.124 - 124,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[18, 17, 17, 17, 18, 18, 18, 18, 19, 19, 19, 19, 20, 20, 20, 20, 20, 21, 21, 21, 21, 22, 22, 22, 22, 23, 23, 23, 5]","[0.25, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",,ModelStateDict1730954482.0195696.pt,5,1516,532409,05:07.3,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",1539.077132,0.009266074,,0.008899062,,0.008569235,,0.008486855,,0.008455726,,1924.283898,-501.506048,4720128,25970,6492,219.3843663,0.63010876,0.396297966,0,0.844241733,0.411908646,0.725339453,0,0,"[0.8442417331812999, 0.41190864600326266, 0.7253394530502965, 0.0, 0.0]",0.008447607,54.53032053,0.635459397,0.397223961,0,0.850642036,0.414297319,0.721180449,0,0,"[0.850642036494706, 0.41429731925264013, 0.7211804488164771, 0.0, 0.0]",0.008399618,0,7.487476587,191272,192180,0,0,0,"1516/77, 77/80, 80/83, 83/86, 86/89, 89/92, 92/95, 95/98, 98/101, 101/102, 102/5","1516/77, 77/80, 80/83, 83/86, 86/89, 89/92, 92/95, 95/98, 98/101, 101/102, 102/5",77460,1
