,Version,Notes,LossFunction,Optimizer,LearningRate,SchedulerLR,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,DAISRegularizerScale,LassoForDAIS,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,TimeForPrune,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,additive_loss,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_additive_loss,val_mean_loss,epoch,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForRun,macs,parameters,NumberOfZeros,Zeroed_filter_inputs,Zeroed_filter_outputs,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow,f1_scores_all_0,f1_scores_all_1,f1_scores_all_2,f1_scores_all_3,f1_scores_all_4,f1_scores_all_5,f1_scores_all_6,f1_scores_all_7,f1_scores_all_8,f1_scores_all_9,f1_scores_all,val_f1_scores_all_0,val_f1_scores_all_1,val_f1_scores_all_2,val_f1_scores_all_3,val_f1_scores_all_4,val_f1_scores_all_5,val_f1_scores_all_6,val_f1_scores_all_7,val_f1_scores_all_8,val_f1_scores_all,f1_scores_all_10,val_f1_scores_all_9,val_f1_scores_all_10
63,v0.114 - 114,16,MSE,Adam,0.02,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,86498,2024-10-09 22:08:53.939280,i386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,v0.114 - 114,16,MSE,Adam,0.02,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,86676,2024-10-09 22:09:44.068629,i386,,,,,,,,,,,,,,,,,5.345817540797378e+17,ModelStateDict-Waypoint_0-1728526237.698096.pt,363483511757209.6,ModelStateDict-Waypoint_1-1728526295.05233.pt,222810834458378.25,ModelStateDict-Waypoint_2-1728526361.472379.pt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,v0.114 - 114,16,CrossEntropy,Adam,0.02,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",ModelStateDict1728526704.710019.pt,ModelStateDict1727494995.7599223.pt,20,1516,86896,2024-10-09 22:13:09.473680,i386,311.3382318019867,575.9180799999995,0.0,8000.0,2000.0,31427008512.0,0.1056411250248459,0.0409858874975154,0.0,3928376.064,10471371776.0,0.1073015873015872,0.0412698412698412,0.0,5235685.888,0.0,17337477.769375,ModelStateDict-Waypoint_0-1728526445.71386.pt,40233100.288,ModelStateDict-Waypoint_1-1728526506.0447202.pt,4691349.888,ModelStateDict-Waypoint_2-1728526573.91238.pt,4124417.536,ModelStateDict-Waypoint_3-1728526636.457817.pt,3929576.32,ModelStateDict-Waypoint_4-1728526697.355509.pt,3.238560914993286,1095675.0,1100595.0,0.0,0.0,0.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20",48880.0,,0.0,0.409858874975154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.40985887497515405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.4126984126984127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.4126984126984127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0,
66,v0.114 - 114,16,CrossEntropy,Adam,0.02,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,87294,2024-10-09 22:18:47.204695,i386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,v0.114 - 114,16,CrossEntropy,Adam,0.02,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,87350,2024-10-09 22:19:36.200148,i386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,v0.114 - 114,16,CrossEntropy,Adam,0.02,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,87409,2024-10-09 22:20:31.748661,i386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,v0.114 - 114,16,CrossEntropy,Adam,0.02,1,0,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",ModelStateDict1728526899.905879.pt,ModelStateDict1727494995.7599223.pt,20,1516,87514,2024-10-09 22:21:30.107466,i386,6.424425840377808,-82.36236800000006,0.0,8000.0,2000.0,2.0050904154777527,0.8501870389173545,0.4854448153197609,0.0,0.0002506363019347,0.6367766261100769,0.8562570143035496,0.4970220138716481,0.0,0.000318388313055,0.0,,,,,,,,,,,2.818387985229492,1095675.0,1100595.0,0.0,0.0,0.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20",16368.0,,0.89057156814851,0.9786314525810323,0.9990783410138248,0.0224719101123595,0.0,0.1698113207547169,0.7063492063492064,0.6584004959702418,0.0,0.4291338582677165,"[0.89057156814851, 0.9786314525810325, 0.9990783410138249, 0.02247191011235955, 0.0, 0.16981132075471697, 0.7063492063492064, 0.6584004959702418, 0.0, 0.42913385826771655]",0.884393063583815,0.9760306807286672,0.997596153846154,0.0434782608695652,0.0,0.2189054726368159,0.7267267267267268,0.664756446991404,0.0,"[0.884393063583815, 0.9760306807286673, 0.9975961538461539, 0.043478260869565216, 0.0, 0.21890547263681592, 0.7267267267267268, 0.664756446991404, 0.0, 0.4583333333333333]",,0.4583333333333333,
70,v0.114 - 114,16,CrossEntropy,Adam,0.02,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,87608,2024-10-09 22:22:10.377649,i386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,v0.114 - 114,16,CrossEntropy,Adam,0.02,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,87687,2024-10-09 22:23:09.528244,i386,,,,,,,,,,,,,,,,,4.744416900634766,ModelStateDict-Waypoint_0-1728527045.405194.pt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,v0.114 - 114,16,CrossEntropy,Adam,0.02,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,87841,2024-10-09 22:24:37.357211,i386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,v0.114 - 114,16,CrossEntropy,Adam,0.02,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,87911,2024-10-09 22:25:24.709935,i386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,v0.114 - 114,16,CrossEntropy,Adam,0.002,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,87994,2024-10-09 22:26:16.799837,i386,,,,,,,,,,,,,,,,,0.0005260612368583,ModelStateDict-Waypoint_0-1728527232.102197.pt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,v0.114 - 114,16,CrossEntropy,Adam,0.0002,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,10000,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",ModelStateDict1728527556.067832.pt,ModelStateDict1727494995.7599223.pt,20,1516,88130,2024-10-09 22:27:28.782679,i386,303.8235890865326,-1349.791744,0.0,8000.0,2000.0,0.4098989963531494,0.9457270263561652,0.5948380625692838,0.0,5.123737454414368e-05,0.1574337482452392,0.9429909915565656,0.5998831791392686,0.0,7.871687412261963e-05,0.0,6.564687006175517e-05,ModelStateDict-Waypoint_0-1728527303.446917.pt,5.54012693464756e-05,ModelStateDict-Waypoint_1-1728527363.089659.pt,5.5995333939790725e-05,ModelStateDict-Waypoint_2-1728527423.357051.pt,5.5403221398592e-05,ModelStateDict-Waypoint_3-1728527485.0345201.pt,5.616620928049088e-05,ModelStateDict-Waypoint_4-1728527549.58873.pt,2.8983709812164307,1095675.0,1100595.0,0.0,0.0,0.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20",48880.0,,0.9404962659600096,0.9869942196531792,0.9993849938499384,0.0,0.0,0.6831275720164609,0.9725016767270288,0.9990636704119852,0.0,0.3668122270742358,"[0.9404962659600097, 0.9869942196531792, 0.9993849938499385, 0.0, 0.0, 0.6831275720164609, 0.9725016767270288, 0.9990636704119851, 0.0, 0.36681222707423583]",0.92970946579194,0.9817833173537872,0.9987966305655837,0.0,0.0,0.746268656716418,0.9736842105263158,0.9957081545064378,0.0,"[0.92970946579194, 0.9817833173537871, 0.9987966305655837, 0.0, 0.0, 0.746268656716418, 0.9736842105263158, 0.9957081545064378, 0.0, 0.3728813559322034]",,0.3728813559322034,
76,v0.114 - 114,16,CrossEntropy,Adam,0.0002,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,0,cpu,0.001,0.001,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",ModelStateDict1728680930.061016.pt,ModelStateDict1727494995.7599223.pt,20,1516,3278,2024-10-11 17:08:40.700131,i386,8.211236000061035,77.1276799999996,0.0,80.0,20.0,0.2346974909305572,0.8939814814814815,0.6992121002990569,0.0,0.0029337186366319,0.1345218420028686,0.9285714285714284,0.8095238095238096,0.0,0.0067260921001434,0.0,0.0064510211348533,ModelStateDict-Waypoint_0-1728680922.461528.pt,0.0035998292267322,ModelStateDict-Waypoint_1-1728680924.0030222.pt,0.0029817592352628,ModelStateDict-Waypoint_2-1728680925.629347.pt,0.0034121368080377,ModelStateDict-Waypoint_3-1728680927.196258.pt,0.0029330369085073,ModelStateDict-Waypoint_4-1728680928.793592.pt,0.4916658401489258,1095675.0,1100595.0,0.0,0.0,0.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20",48880.0,,0.875,0.9565217391304348,1.0,0.0,0.5,0.6,0.9629629629629628,,,,"[0.875, 0.9565217391304348, 1.0, 0.0, 0.5, 0.6, 0.9629629629629629]",0.8571428571428571,1.0,1.0,1.0,1.0,0.0,,,,"[0.8571428571428571, 1.0, 1.0, 1.0, 1.0, 0.0]",,,
