,Version,Notes,LossFunction,Optimizer,LearningRate,SchedulerLR,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,DAISRegularizerScale,LassoForDAIS,LayerIteration,TheseusRequiredGrads,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,NumberWeightsplits,ResultsPath,ProcessID,StartTime,cpuModel,gpuModel,gpuInfo,TimeForPrune,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForPruneAndRetrain,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,additive_loss,f1_scores_all_0,f1_scores_all_1,f1_scores_all_2,f1_scores_all_3,f1_scores_all_4,f1_scores_all,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_additive_loss,val_f1_scores_all_0,val_f1_scores_all_1,val_f1_scores_all_2,val_f1_scores_all_3,val_f1_scores_all_4,val_f1_scores_all,val_mean_loss,epoch,TimeForRun,macs,parameters,NumberOfZeros,Zeroed_filter_inputs,Zeroed_filter_outputs,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow
86,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[65, 60, 60, 61, 62, 63, 63, 64, 65, 66, 67, 67, 68, 69, 70, 71, 71, 72, 73, 74, 75, 75, 76, 77, 78, 79, 79, 80, 5]","[0.87, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 1.0]",thinet,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904854.6284766.pt,5,1515,8,,1597824,12:00.2,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",327.4128466,0.002830862,,0.003252819,,0.004190267,,0.00124459,,0.001140111,,910.5502315,-544.636928,2832384,25970,6492,29.71818949,0.960403423,0.9092692,0,0.963955009,0.969746525,0.980185792,0.65821501,0.974243663,"[0.9639550091551138, 0.9697465249386754, 0.9801857917628739, 0.6582150101419878, 0.9742436631234669]",0.001144328,8.607442372,0.9582645,0.900940514,0,0.963452406,0.961664841,0.98137722,0.633266533,0.964941569,"[0.9634524055337601, 0.9616648411829135, 0.9813772195755739, 0.6332665330661322, 0.9649415692821369]",0.001325854,0,7.670207024,230400,232355,0,0,0,"1515/65, 65/60, 60/60, 60/61, 61/62, 62/63, 63/63, 63/64, 64/65, 65/66, 66/67, 67/67, 67/68, 68/69, 69/70, 70/71, 71/71, 71/72, 72/73, 73/74, 74/75, 75/75, 75/76, 76/77, 77/78, 78/79, 79/79, 79/80, 80/5","1515/65, 65/60, 60/60, 60/61, 61/62, 62/63, 63/63, 63/64, 64/65, 65/66, 66/67, 67/67, 67/68, 68/69, 69/70, 70/71, 71/71, 71/72, 72/73, 73/74, 74/75, 75/75, 75/76, 76/77, 77/78, 78/79, 79/79, 79/80, 80/5",64220,0
87,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[55, 51, 52, 53, 53, 54, 55, 55, 56, 57, 57, 58, 59, 59, 60, 61, 61, 62, 63, 63, 64, 65, 65, 66, 67, 68, 68, 69, 5]","[0.74, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 1.0]",thinet,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904816.594452.pt,5,1515,8,,2535826,20:05.0,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",295.7424769,0.311109756,,0.015915068,,0.153069261,,0.001735596,,0.001661987,,865.108608,-480.763904,2236416,25970,6492,50.6604695,0.951957712,0.872367441,0,0.961975411,0.947396458,0.981932773,0.481964697,0.988567865,"[0.9619754111116875, 0.9473964575842323, 0.9819327731092437, 0.4819646968534152, 0.9885678653086676]",0.00195073,14.51155247,0.946490308,0.860358116,0,0.956752346,0.934112646,0.979074192,0.44295302,0.988898377,"[0.9567523459812322, 0.9341126461211477, 0.9790741915028536, 0.4429530201342282, 0.9888983774551665]",0.002235298,0,7.609192848,180858,182539,0,0,0,"1515/55, 55/51, 51/52, 52/53, 53/53, 53/54, 54/55, 55/55, 55/56, 56/57, 57/57, 57/58, 58/59, 59/59, 59/60, 60/61, 61/61, 61/62, 62/63, 63/63, 63/64, 64/65, 65/65, 65/66, 66/67, 67/68, 68/68, 68/69, 69/5","1515/55, 55/51, 51/52, 52/53, 53/53, 53/54, 54/55, 55/55, 55/56, 56/57, 57/57, 57/58, 58/59, 59/59, 59/60, 60/61, 61/61, 61/62, 62/63, 63/63, 63/64, 64/65, 65/65, 65/66, 66/67, 67/68, 68/68, 68/69, 69/5",58454,1
88,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[46, 42, 43, 43, 44, 44, 45, 45, 46, 47, 47, 48, 48, 49, 49, 50, 50, 51, 52, 52, 53, 53, 54, 54, 55, 56, 56, 57, 5]","[0.62, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 1.0]",thinet,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731905373.8624258.pt,5,1515,8,,2467850,22:34.8,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",296.7396176,0.045229382,,0.002462867,,0.001094704,,0.000831164,,0.000775474,,814.4359756,64.212992,1695744,25970,6492,14.03541331,0.982960414,0.958072493,0,0.981595739,0.988384657,0.993746025,0.827263267,0.999372779,"[0.9815957390708221, 0.9883846569421935, 0.9937460250158999, 0.8272632674297606, 0.9993727785908426]",0.000540447,4.441658062,0.982761395,0.955264508,0,0.982769359,0.987096774,0.993589744,0.815450644,0.997416021,"[0.9827693585219016, 0.9870967741935484, 0.9935897435897436, 0.8154506437768241, 0.9974160206718347]",0.000684174,0,7.763678312,135726,137110,0,0,0,"1515/46, 46/42, 42/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/47, 47/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/52, 52/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/5","1515/46, 46/42, 42/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/47, 47/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/52, 52/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/5",52493,2
89,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[55, 51, 52, 53, 53, 54, 55, 55, 56, 57, 57, 58, 59, 59, 60, 61, 61, 62, 63, 63, 64, 65, 65, 66, 67, 68, 68, 69, 5]","[0.74, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 1.0]",thinet,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904854.6284766.pt,5,1515,8,,1597824,26:59.8,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",304.084852,0.001688047,,0.001951734,,0.002777024,,0.000798624,,0.000590327,,896.2027185,-461.29152,2236416,25970,6492,22.10637321,0.971590477,0.926842407,0,0.977193904,0.964866712,0.988569302,0.704,0.999582115,"[0.9771939043615344, 0.9648667122351333, 0.9885693019299272, 0.704, 0.9995821145006268]",0.000851227,5.811937213,0.970961276,0.922413688,0,0.978732191,0.95814978,0.988648533,0.688259109,0.99827883,"[0.9787321907908322, 0.9581497797356828, 0.988648532876419, 0.6882591093117408, 0.9982788296041308]",0.000895246,0,7.657463551,180858,182539,0,0,0,"1515/55, 55/51, 51/52, 52/53, 53/53, 53/54, 54/55, 55/55, 55/56, 56/57, 57/57, 57/58, 58/59, 59/59, 59/60, 60/61, 61/61, 61/62, 62/63, 63/63, 63/64, 64/65, 65/65, 65/66, 66/67, 67/68, 68/68, 68/69, 69/5","1515/55, 55/51, 51/52, 52/53, 53/53, 53/54, 54/55, 55/55, 55/56, 56/57, 57/57, 57/58, 58/59, 59/59, 59/60, 60/61, 61/61, 61/62, 62/63, 63/63, 63/64, 64/65, 65/65, 65/66, 66/67, 67/68, 68/68, 68/69, 69/5",58454,0
90,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[46, 42, 43, 43, 44, 44, 45, 45, 46, 47, 47, 48, 48, 49, 49, 50, 50, 51, 52, 52, 53, 53, 54, 54, 55, 56, 56, 57, 5]","[0.62, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 1.0]",thinet,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904816.594452.pt,5,1515,8,,2535826,34:06.2,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",259.4037478,0.008583806,,0.011122045,,0.007975502,,0.00225658,,0.001675934,,833.1667266,1074.15552,1695744,25970,6492,27.90681577,0.966688283,0.913451678,0,0.967957416,0.964594807,0.991397621,0.649616368,0.993692178,"[0.9679574157186097, 0.964594807238395, 0.9913976210705183, 0.649616368286445, 0.9936921783010934]",0.001074579,7.774952183,0.967859866,0.920898146,0,0.968416735,0.957480315,0.991226193,0.691689008,0.995678479,"[0.9684167350287121, 0.9574803149606299, 0.9912261930237535, 0.6916890080428955, 0.9956784788245462]",0.00119762,0,7.27325654,135726,137110,0,0,0,"1515/46, 46/42, 42/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/47, 47/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/52, 52/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/5","1515/46, 46/42, 42/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/47, 47/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/52, 52/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/5",52493,1
91,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[36, 34, 34, 35, 35, 36, 36, 36, 37, 37, 38, 38, 39, 39, 40, 40, 40, 41, 41, 42, 42, 43, 43, 44, 44, 45, 45, 45, 5]","[0.49, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 1.0]",thinet,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731905373.8624258.pt,5,1515,8,,2467850,35:37.5,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",252.2469008,0.001285512,,0.005797073,,0.002912227,,0.001110176,,0.000928759,,761.8764029,135.9872,1231872,25970,6492,17.41949054,0.981546606,0.955789687,0,0.982669344,0.984059511,0.99189404,0.82594235,0.994383191,"[0.982669343759907, 0.9840595111583422, 0.9918940397350994, 0.8259423503325942, 0.9943831911795299]",0.000670754,5.558070702,0.979745771,0.9500278,0,0.980465503,0.98512221,0.990610329,0.799086758,0.994854202,"[0.9804655029093932, 0.9851222104144527, 0.9906103286384976, 0.7990867579908676, 0.9948542024013722]",0.000856142,0,7.617070675,97046,98156,0,0,0,"1515/36, 36/34, 34/34, 34/35, 35/35, 35/36, 36/36, 36/36, 36/37, 37/37, 37/38, 38/38, 38/39, 39/39, 39/40, 40/40, 40/40, 40/41, 41/41, 41/42, 42/42, 42/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/45, 45/5","1515/36, 36/34, 34/34, 34/35, 35/35, 35/36, 36/36, 36/36, 36/37, 37/37, 37/38, 38/38, 38/39, 39/39, 39/40, 40/40, 40/40, 40/41, 41/41, 41/42, 42/42, 42/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/45, 45/5",46463,2
92,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[65, 60, 60, 61, 62, 63, 63, 64, 65, 66, 67, 67, 68, 69, 70, 71, 71, 72, 73, 74, 75, 75, 76, 77, 78, 79, 79, 80, 5]","[0.87, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904854.6284766.pt,5,1515,8,,1560306,41:05.1,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",19441.85159,0.000318601,,0.000315222,,0.00030644,,0.000278369,,0.000285183,,20146.6468,-207.396864,2893824,25970,6492,5.204136874,0.992288736,0.987270075,0,0.990275869,0.99811828,0.993915022,0.954041204,1,"[0.9902758693584188, 0.9981182795698925, 0.9939150219588339, 0.9540412044374009, 1.0]",0.00020039,6.626587504,0.987292322,0.976292245,0,0.985278872,0.993569132,0.991048593,0.911564626,1,"[0.9852788720713249, 0.9935691318327974, 0.9910485933503836, 0.9115646258503401, 1.0]",0.001020731,0,9.446094751,235543,237525,0,0,0,"1515/66, 66/61, 61/61, 61/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/71, 71/72, 72/72, 72/73, 73/74, 74/75, 75/76, 76/76, 76/77, 77/78, 78/79, 79/79, 79/80, 80/81, 81/5","1515/66, 66/61, 61/61, 61/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/71, 71/72, 72/72, 72/73, 73/74, 74/75, 75/76, 76/76, 76/77, 77/78, 78/79, 79/79, 79/80, 80/81, 81/5",64763,0
93,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[46, 42, 43, 43, 44, 44, 45, 45, 46, 47, 47, 48, 48, 49, 49, 50, 50, 51, 52, 52, 53, 53, 54, 54, 55, 56, 56, 57, 5]","[0.62, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 1.0]",thinet,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904854.6284766.pt,5,1515,8,,1597824,41:34.9,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",270.4296224,0.001813704,,0.00368859,,0.001268595,,0.001361565,,0.001082254,,851.6729767,258.527232,1695744,25970,6492,26.17022929,0.967883727,0.91866486,0,0.974091627,0.967274678,0.990516556,0.699546485,0.961894954,"[0.9740916271721959, 0.967274678111588, 0.9905165562913907, 0.699546485260771, 0.9618949536560247]",0.00100771,6.988327526,0.966605316,0.912918944,0,0.973297454,0.962080173,0.991237444,0.678983834,0.958995816,"[0.9732974539432829, 0.962080173347779, 0.9912374438982688, 0.6789838337182448, 0.9589958158995816]",0.001076452,0,7.862923861,135726,137110,0,0,0,"1515/46, 46/42, 42/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/47, 47/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/52, 52/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/5","1515/46, 46/42, 42/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/47, 47/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/52, 52/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/5",52493,0
94,v0.131 - 131,1,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[74, 68, 69, 70, 71, 72, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 90, 91, 5]","[0.99, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904854.6284766.pt,5,1515,8,,2533010,43:10.5,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",19141.2615,,,,,,,,,,,19148.81837,-257.744896,21029888,25970,6492,502.2806782,0.343297029,0.27774168,0,0.628581688,0.730926319,0.029200393,0,0,"[0.6285816876122082, 0.7309263192288842, 0.029200393373174975, 0.0, 0.0]",0.019340804,124.398632,0.343941143,0.271304621,0,0.635885779,0.697986577,0.02265075,0,0,"[0.6358857792300042, 0.697986577181208, 0.022650749923477195, 0.0, 0.0]",0.019161835,0,7.521710873,327237,329720,39704,0,259,"1515/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/5","1515/63, 75/75, 76/75, 77/71, 78/71, 79/73, 80/65, 81/69, 82/63, 83/74, 84/64, 85/81, 86/72, 87/78, 88/81, 89/76, 90/87, 91/73, 92/82, 93/77, 94/86, 95/89, 96/95, 97/97, 98/96, 99/96, 100/95, 101/95, 102/5",36060,0
95,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[36, 34, 34, 35, 35, 36, 36, 36, 37, 37, 38, 38, 39, 39, 40, 40, 40, 41, 41, 42, 42, 43, 43, 44, 44, 45, 45, 45, 5]","[0.49, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 1.0]",thinet,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904816.594452.pt,5,1515,8,,2535826,47:40.2,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",228.1528962,0.001440423,,0.002567286,,0.003188957,,0.001047381,,0.000938181,,812.3722618,-1130.508288,1231872,25970,6492,18.80902358,0.975325314,0.936067687,0,0.975429716,0.984034061,0.991927775,0.738888889,0.990057995,"[0.9754297163344933, 0.9840340606705694, 0.9919277748274031, 0.7388888888888889, 0.9900579950289975]",0.00072426,5.782010736,0.972581222,0.926855553,0,0.970124481,0.986140725,0.992929076,0.69955157,0.985531915,"[0.9701244813278008, 0.9861407249466951, 0.9929290764945361, 0.6995515695067265, 0.985531914893617]",0.000890636,0,7.383170128,97046,98156,0,0,0,"1515/36, 36/34, 34/34, 34/35, 35/35, 35/36, 36/36, 36/36, 36/37, 37/37, 37/38, 38/38, 38/39, 39/39, 39/40, 40/40, 40/40, 40/41, 41/41, 41/42, 42/42, 42/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/45, 45/5","1515/36, 36/34, 34/34, 34/35, 35/35, 35/36, 36/36, 36/36, 36/37, 37/37, 37/38, 38/38, 38/39, 39/39, 39/40, 40/40, 40/40, 40/41, 41/41, 41/42, 42/42, 42/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/45, 45/5",46463,1
96,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[27, 25, 26, 26, 26, 27, 27, 27, 28, 28, 28, 29, 29, 29, 30, 30, 30, 31, 31, 31, 32, 32, 32, 33, 33, 34, 34, 34, 5]","[0.37, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 1.0]",thinet,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731905373.8624258.pt,5,1515,8,,2467850,47:43.1,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",203.4153473,0.002048961,,0.001640399,,0.001105482,,0.000631014,,0.000615924,,731.01793,3859.955712,847872,25970,6492,11.09448944,0.985793822,0.968609008,0,0.984100242,0.994636632,0.992629514,0.87628309,0.995395563,"[0.9841002421817416, 0.9946366318047734, 0.9926295137600085, 0.8762830902215019, 0.9953955629970699]",0.000427204,4.079319904,0.984204043,0.965387191,0,0.982630273,0.992521368,0.991218676,0.864864865,0.995700774,"[0.9826302729528535, 0.9925213675213675, 0.9912186763760976, 0.8648648648648649, 0.9957007738607051]",0.000628361,0,7.727708578,64871,65705,0,0,0,"1515/27, 27/25, 25/26, 26/26, 26/26, 26/27, 27/27, 27/27, 27/28, 28/28, 28/28, 28/29, 29/29, 29/29, 29/30, 30/30, 30/30, 30/31, 31/31, 31/31, 31/32, 32/32, 32/32, 32/33, 33/33, 33/34, 34/34, 34/34, 34/5","1515/27, 27/25, 25/26, 26/26, 26/26, 26/27, 27/27, 27/27, 27/28, 28/28, 28/28, 28/29, 29/29, 29/29, 29/30, 30/30, 30/30, 30/31, 31/31, 31/31, 31/32, 32/32, 32/32, 32/33, 33/33, 33/34, 34/34, 34/34, 34/5",40691,2
